ID,No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,DW,Day,Month,Day_Nom,Month_Nom,Year,Time,Time_Nom,Formatted_Reading_Time,Status,Status_Nom
10546,649,73.0,25.67000008,43.61999893,1018.460022,0.07,307.0,79.0,Seven,23,12,Twenty-Three,Twelve,2023,20,Night,12-23,3,Moderate
10547,650,61.0,25.64999962,42.49000168,1019.309998,0.01,303.0,85.0,Seven,23,12,Twenty-Three,Twelve,2023,21,Night,12-23,3,Moderate
10548,651,55.0,25.47999954,39.36999893,1019.77002,0.899999976,360.0,90.0,Seven,23,12,Twenty-Three,Twelve,2023,22,Night,12-23,3,Moderate
10549,652,60.0,24.81999969,40.24000168,1019.960022,1.289999962,360.0,97.0,Seven,23,12,Twenty-Three,Twelve,2023,23,Night,12-23,3,Moderate
10550,653,54.0,24.31999969,39.93999863,1020.01001,1.220000029,360.0,102.0,One,24,12,Twenty-Four,Twelve,2023,0,Night,12-24,2,Bad
10551,654,58.0,23.80999947,40.97999954,1019.700012,1.179999948,360.0,105.0,One,24,12,Twenty-Four,Twelve,2023,1,Night,12-24,2,Bad
10552,655,58.0,23.46999931,42.31999969,1019.419983,1.480000019,360.0,109.0,One,24,12,Twenty-Four,Twelve,2023,2,Night,12-24,2,Bad
10554,656,62.0,23.14999962,44.63000107,1018.450012,2.180000067,360.0,116.0,One,24,12,Twenty-Four,Twelve,2023,4,Night,12-24,2,Bad
10555,657,42.0,22.89999962,46.77000046,1018.619995,1.809999943,360.0,118.0,One,24,12,Twenty-Four,Twelve,2023,5,Night,12-24,2,Bad
10556,658,31.0,22.34000015,48.56000137,1018.789978,2.00999999,360.0,118.0,One,24,12,Twenty-Four,Twelve,2023,6,Day,12-24,2,Bad
10557,659,24.0,21.87000084,49.33000183,1019.539978,1.539999962,360.0,117.0,One,24,12,Twenty-Four,Twelve,2023,7,Day,12-24,2,Bad
10558,660,12.0,21.20000076,50.45999908,1020.070007,1.0,360.0,114.0,One,24,12,Twenty-Four,Twelve,2023,7,Day,12-24,2,Bad
10559,661,26.0,21.92000008,49.90999985,1020.419983,1.779999971,360.0,112.0,One,24,12,Twenty-Four,Twelve,2023,8,Day,12-24,2,Bad
10560,662,29.0,22.5,48.11000061,1021.280029,2.75,360.0,111.0,One,24,12,Twenty-Four,Twelve,2023,9,Day,12-24,2,Bad
10561,663,55.0,23.70000076,45.61999893,1021.669983,3.279999971,360.0,114.0,One,24,12,Twenty-Four,Twelve,2023,10,Day,12-24,2,Bad
10562,664,31.0,24.47999954,44.49000168,1021.669983,3.220000029,360.0,114.0,One,24,12,Twenty-Four,Twelve,2023,11,Day,12-24,2,Bad
10563,665,32.0,25.07999992,44.13000107,1021.140015,3.960000038,360.0,112.0,One,24,12,Twenty-Four,Twelve,2023,12,Day,12-24,2,Bad
10564,666,34.0,25.95000076,42.75,1020.049988,4.010000229,360.0,113.0,One,24,12,Twenty-Four,Twelve,2023,13,Day,12-24,2,Bad
10565,667,30.0,26.63999939,41.00999832,1018.809998,4.25,360.0,113.0,One,24,12,Twenty-Four,Twelve,2023,14,Day,12-24,2,Bad
10566,668,29.0,26.84000015,40.52999878,1017.98999,4.21999979,0.0,113.0,One,24,12,Twenty-Four,Twelve,2023,15,Day,12-24,2,Bad
10567,669,30.0,26.54000092,41.58000183,1017.400024,0.340000004,0.0,114.0,One,24,12,Twenty-Four,Twelve,2023,16,Day,12-24,2,Bad
10568,670,35.0,25.76000023,44.34000015,1017.469971,2.269999981,360.0,114.0,One,24,12,Twenty-Four,Twelve,2023,17,Day,12-24,2,Bad
10569,671,40.0,25.36000061,45.15000153,1017.97998,3.069999933,65.0,114.0,One,24,12,Twenty-Four,Twelve,2023,18,Night,12-24,2,Bad
10570,672,38.0,25.32999992,44.22000122,1018.47998,0.090000004,0.0,110.0,One,24,12,Twenty-Four,Twelve,2023,19,Night,12-24,2,Bad
10571,673,45.0,25.37999916,42.56000137,1018.950012,0.059999999,0.0,109.0,One,24,12,Twenty-Four,Twelve,2023,20,Night,12-24,2,Bad
10572,674,53.0,25.29999924,42.61999893,1019.630005,0.039999999,0.0,108.0,One,24,12,Twenty-Four,Twelve,2023,21,Night,12-24,2,Bad
10573,675,47.0,25.17000008,42.66999817,1020.039978,0.07,65.0,107.0,One,24,12,Twenty-Four,Twelve,2023,22,Night,12-24,2,Bad
10574,676,52.0,25.02000046,43.36000061,1020.169983,0.01,65.0,107.0,One,24,12,Twenty-Four,Twelve,2023,23,Night,12-24,2,Bad
10575,677,46.0,24.76000023,44.40000153,1019.859985,0.01,0.0,105.0,Two,25,12,Twenty-Five,Twelve,2023,0,Night,12-25,2,Bad
10576,678,43.0,24.31999969,46.45999908,1019.5,0.039999999,65.0,104.0,Two,25,12,Twenty-Five,Twelve,2023,1,Night,12-25,2,Bad
10577,679,44.0,23.95999908,47.88000107,1018.900024,0.090000004,0.0,102.0,Two,25,12,Twenty-Five,Twelve,2023,2,Night,12-25,2,Bad
10578,680,45.0,23.89999962,48.18999863,1018.070007,0.07,66.0,99.0,Two,25,12,Twenty-Five,Twelve,2023,3,Night,12-25,3,Moderate
10579,681,41.0,23.89999962,47.72999954,1017.719971,0.059999999,64.0,99.0,Two,25,12,Twenty-Five,Twelve,2023,4,Night,12-25,3,Moderate
10580,682,31.0,23.45000076,46.68000031,1017.530029,0.140000001,66.0,99.0,Two,25,12,Twenty-Five,Twelve,2023,5,Night,12-25,3,Moderate
10581,683,31.0,22.88999939,47.86000061,1017.900024,0.050000001,65.0,100.0,Two,25,12,Twenty-Five,Twelve,2023,6,Day,12-25,3,Moderate
10582,684,35.0,22.25,49.22999954,1018.549988,0.289999992,65.0,103.0,Two,25,12,Twenty-Five,Twelve,2023,7,Day,12-25,2,Bad
10583,685,39.0,22.28000069,49.54999924,1019.330017,0.01,65.0,105.0,Two,25,12,Twenty-Five,Twelve,2023,8,Day,12-25,2,Bad
10585,686,45.0,24.25,45.31000137,1020.440002,0.0,66.0,105.0,Two,25,12,Twenty-Five,Twelve,2023,9,Day,12-25,2,Bad
10586,687,44.0,24.43000031,45.09000015,1020.450012,0.0,63.0,106.0,Two,25,12,Twenty-Five,Twelve,2023,10,Day,12-25,2,Bad
10587,688,46.0,24.53000069,45.08000183,1020.130005,0.300000012,65.0,108.0,Two,25,12,Twenty-Five,Twelve,2023,11,Day,12-25,2,Bad
10588,689,45.0,25.60000038,42.43000031,1019.630005,0.230000004,64.0,109.0,Two,25,12,Twenty-Five,Twelve,2023,12,Day,12-25,2,Bad
10589,690,44.0,27.48999977,38.65999985,1018.640015,0.389999986,64.0,111.0,Two,25,12,Twenty-Five,Twelve,2023,13,Day,12-25,2,Bad
10590,691,44.0,29.29000092,35.68999863,1017.27002,0.180000007,65.0,112.0,Two,25,12,Twenty-Five,Twelve,2023,14,Day,12-25,2,Bad
10591,692,39.0,30.29999924,33.65999985,1016.47998,0.200000003,65.0,113.0,Two,25,12,Twenty-Five,Twelve,2023,15,Day,12-25,2,Bad
10592,693,38.0,28.97999954,35.38000107,1016.150024,0.170000002,64.0,114.0,Two,25,12,Twenty-Five,Twelve,2023,16,Day,12-25,2,Bad
10593,694,43.0,27.69000053,37.04000092,1016.409973,0.170000002,64.0,114.0,Two,25,12,Twenty-Five,Twelve,2023,17,Day,12-25,2,Bad
10594,695,43.0,27.23999977,37.75999832,1016.869995,0.25,63.0,114.0,Two,25,12,Twenty-Five,Twelve,2023,18,Night,12-25,2,Bad
10595,696,57.0,26.17000008,42.77000046,1017.48999,0.039999999,64.0,116.0,Two,25,12,Twenty-Five,Twelve,2023,19,Night,12-25,2,Bad
10596,697,74.0,25.76000023,45.38999939,1018.320007,0.029999999,65.0,118.0,Two,25,12,Twenty-Five,Twelve,2023,20,Night,12-25,2,Bad
10597,698,86.0,25.45999908,48.08000183,1018.880005,0.01,65.0,122.0,Two,25,12,Twenty-Five,Twelve,2023,21,Night,12-25,2,Bad
10598,699,85.0,25.51000023,51.02999878,1019.289978,0.370000005,360.0,126.0,Two,25,12,Twenty-Five,Twelve,2023,22,Night,12-25,2,Bad
10599,700,67.0,25.37999916,49.11000061,1019.22998,0.689999998,305.0,128.0,Two,25,12,Twenty-Five,Twelve,2023,23,Night,12-25,2,Bad
10600,701,75.0,25.04999924,49.90000153,1019.02002,0.0,309.0,132.0,Three,26,12,Twenty-Six,Twelve,2023,0,Night,12-26,2,Bad
10601,702,89.0,24.63999939,45.81000137,1018.73999,0.0,303.0,137.0,Three,26,12,Twenty-Six,Twelve,2023,1,Night,12-26,2,Bad
10602,703,81.0,24.18000031,45.18999863,1018.25,0.0,309.0,141.0,Three,26,12,Twenty-Six,Twelve,2023,2,Night,12-26,2,Bad
10603,704,84.0,23.97999954,46.40000153,1017.659973,0.0,309.0,146.0,Three,26,12,Twenty-Six,Twelve,2023,3,Night,12-26,2,Bad
10604,705,95.0,23.59000015,47.65999985,1017.280029,0.0,306.0,153.0,Three,26,12,Twenty-Six,Twelve,2023,4,Night,12-26,2,Bad
10605,706,99.0,23.29000092,49.63000107,1017.309998,0.0,308.0,160.0,Three,26,12,Twenty-Six,Twelve,2023,5,Night,12-26,2,Bad
10606,707,91.0,23.0,50.43999863,1017.599976,0.01,306.0,166.0,Three,26,12,Twenty-Six,Twelve,2023,6,Day,12-26,2,Bad
10607,708,84.0,22.87000084,50.97999954,1018.159973,0.07,306.0,171.0,Three,26,12,Twenty-Six,Twelve,2023,7,Day,12-26,2,Bad
10608,709,80.0,23.12000084,50.56999969,1018.849976,0.02,308.0,176.0,Three,26,12,Twenty-Six,Twelve,2023,8,Day,12-26,2,Bad
10609,710,23.0,27.62000084,43.70000076,1016.200012,0.0,216.0,173.0,Three,26,12,Twenty-Six,Twelve,2023,17,Day,12-26,2,Bad
10610,711,46.0,27.80999947,43.95000076,1016.52002,0.0,217.0,173.0,Three,26,12,Twenty-Six,Twelve,2023,18,Night,12-26,2,Bad
10611,712,60.0,27.40999985,45.33000183,1017.080017,0.0,217.0,175.0,Three,26,12,Twenty-Six,Twelve,2023,19,Night,12-26,2,Bad
10612,713,61.0,26.57999992,49.38000107,1017.809998,0.0,216.0,177.0,Three,26,12,Twenty-Six,Twelve,2023,20,Night,12-26,2,Bad
10613,714,70.0,26.06999969,52.33000183,1018.359985,0.0,217.0,179.0,Three,26,12,Twenty-Six,Twelve,2023,21,Night,12-26,2,Bad
10614,715,73.0,25.34000015,55.49000168,1018.890015,0.0,216.0,183.0,Three,26,12,Twenty-Six,Twelve,2023,22,Night,12-26,2,Bad
10615,716,84.0,24.96999931,57.13999939,1019.01001,0.0,216.0,188.0,Three,26,12,Twenty-Six,Twelve,2023,23,Night,12-26,2,Bad
10616,717,87.0,23.95000076,61.13999939,1018.900024,0.0,216.0,193.0,Four,27,12,Twenty-Seven,Twelve,2023,0,Night,12-27,2,Bad
10617,718,95.0,24.05999947,61.18000031,1018.820007,0.0,0.0,199.0,Four,27,12,Twenty-Seven,Twelve,2023,1,Night,12-27,2,Bad
10618,719,102.0,23.54999924,64.43000031,1018.26001,0.0,0.0,202.0,Four,27,12,Twenty-Seven,Twelve,2023,2,Night,12-27,1,Very Bad
10619,720,103.0,23.36000061,64.76999664,1017.48999,0.0,306.0,204.0,Four,27,12,Twenty-Seven,Twelve,2023,3,Night,12-27,1,Very Bad
10620,721,103.0,22.90999985,65.43000031,1017.049988,0.01,311.0,205.0,Four,27,12,Twenty-Seven,Twelve,2023,4,Night,12-27,1,Very Bad
10621,722,94.0,22.53000069,66.61000061,1017.109985,0.0,306.0,205.0,Four,27,12,Twenty-Seven,Twelve,2023,5,Night,12-27,1,Very Bad
10622,723,87.0,22.27000046,67.33000183,1017.359985,0.02,305.0,205.0,Four,27,12,Twenty-Seven,Twelve,2023,6,Day,12-27,1,Very Bad
10623,724,90.0,22.04999924,68.77999878,1018.030029,0.0,307.0,206.0,Four,27,12,Twenty-Seven,Twelve,2023,7,Day,12-27,1,Very Bad
10624,725,60.0,21.85000038,68.51000214,1018.539978,0.0,306.0,206.0,Four,27,12,Twenty-Seven,Twelve,2023,7,Day,12-27,1,Very Bad
10625,726,90.0,22.65999985,66.23999786,1019.01001,0.01,307.0,206.0,Four,27,12,Twenty-Seven,Twelve,2023,8,Day,12-27,1,Very Bad
10626,727,67.0,24.28000069,58.93000031,1019.859985,0.079999998,306.0,205.0,Four,27,12,Twenty-Seven,Twelve,2023,9,Day,12-27,1,Very Bad
10627,728,56.0,26.13999939,52.61000061,1020.039978,0.090000004,305.0,204.0,Four,27,12,Twenty-Seven,Twelve,2023,10,Day,12-27,1,Very Bad
10628,729,47.0,27.84000015,48.38000107,1019.719971,0.150000006,309.0,202.0,Four,27,12,Twenty-Seven,Twelve,2023,11,Day,12-27,1,Very Bad
10629,730,41.0,29.62999916,43.91999817,1019.169983,0.230000004,302.0,199.0,Four,27,12,Twenty-Seven,Twelve,2023,12,Day,12-27,2,Bad
10630,731,42.0,31.53000069,39.75,1018.02002,0.140000001,142.0,194.0,Four,27,12,Twenty-Seven,Twelve,2023,13,Day,12-27,2,Bad
10631,732,37.0,33.49000168,35.86000061,1016.650024,0.140000001,309.0,189.0,Four,27,12,Twenty-Seven,Twelve,2023,14,Day,12-27,2,Bad
10632,733,31.0,34.02000046,34.0,1015.650024,0.25999999,309.0,183.0,Four,27,12,Twenty-Seven,Twelve,2023,15,Day,12-27,2,Bad
10633,734,26.0,32.70999908,35.86000061,1015.090027,0.140000001,307.0,184.0,Four,27,12,Twenty-Seven,Twelve,2023,16,Day,12-27,2,Bad
10634,735,41.0,31.89999962,38.06000137,1014.919983,0.029999999,306.0,183.0,Four,27,12,Twenty-Seven,Twelve,2023,17,Day,12-27,2,Bad
10635,736,29.0,30.64999962,41.52000046,1015.109985,0.0,313.0,180.0,Four,27,12,Twenty-Seven,Twelve,2023,18,Night,12-27,2,Bad
10636,737,34.0,28.95999908,47.63000107,1015.75,0.0,309.0,177.0,Four,27,12,Twenty-Seven,Twelve,2023,19,Night,12-27,2,Bad
10637,738,49.0,27.80999947,52.25999832,1016.609985,0.0,304.0,174.0,Four,27,12,Twenty-Seven,Twelve,2023,20,Night,12-27,2,Bad
10638,739,53.0,26.87000084,56.13000107,1017.280029,0.0,308.0,172.0,Four,27,12,Twenty-Seven,Twelve,2023,21,Night,12-27,2,Bad
10639,740,56.0,26.11000061,59.70000076,1017.549988,0.0,308.0,169.0,Four,27,12,Twenty-Seven,Twelve,2023,22,Night,12-27,2,Bad
10640,741,67.0,25.36000061,62.77000046,1017.469971,0.0,307.0,167.0,Four,27,12,Twenty-Seven,Twelve,2023,23,Night,12-27,2,Bad
10641,742,71.0,25.12999916,63.90000153,1017.289978,0.0,305.0,164.0,Five,28,12,Twenty-Eight,Twelve,2023,0,Night,12-28,2,Bad
10642,743,71.0,24.67000008,66.86000061,1017.289978,0.0,305.0,161.0,Five,28,12,Twenty-Eight,Twelve,2023,1,Night,12-28,2,Bad
10643,744,93.0,25.27000046,65.01999664,1016.960022,0.0,305.0,160.0,Five,28,12,Twenty-Eight,Twelve,2023,2,Night,12-28,2,Bad
10644,745,126.0,25.34000015,66.76000214,1016.280029,0.0,307.0,162.0,Five,28,12,Twenty-Eight,Twelve,2023,3,Night,12-28,2,Bad
10645,746,105.0,24.29000092,70.12999725,1015.559998,0.0,308.0,163.0,Five,28,12,Twenty-Eight,Twelve,2023,4,Night,12-28,2,Bad
10646,747,85.0,23.70000076,69.52999878,1015.47998,0.0,311.0,163.0,Five,28,12,Twenty-Eight,Twelve,2023,5,Night,12-28,2,Bad
10647,748,91.0,23.48999977,68.59999847,1015.710022,0.0,309.0,163.0,Five,28,12,Twenty-Eight,Twelve,2023,6,Day,12-28,2,Bad
10648,749,60.0,22.56999969,70.18000031,1016.27002,0.0,308.0,163.0,Five,28,12,Twenty-Eight,Twelve,2023,6,Day,12-28,2,Bad
10649,750,120.0,22.78000069,70.31999969,1016.309998,0.01,305.0,167.0,Five,28,12,Twenty-Eight,Twelve,2023,7,Day,12-28,2,Bad
10651,751,74.0,24.87000084,58.65000153,1017.840027,0.150000006,308.0,173.0,Five,28,12,Twenty-Eight,Twelve,2023,9,Day,12-28,2,Bad
10652,752,59.0,26.86000061,52.88000107,1018.460022,0.07,309.0,174.0,Five,28,12,Twenty-Eight,Twelve,2023,10,Day,12-28,2,Bad
10653,753,46.0,28.75,47.86000061,1018.109985,0.119999997,307.0,174.0,Five,28,12,Twenty-Eight,Twelve,2023,11,Day,12-28,2,Bad
10654,754,37.0,30.93000031,42.63999939,1017.200012,0.180000007,308.0,174.0,Five,28,12,Twenty-Eight,Twelve,2023,12,Day,12-28,2,Bad
10655,755,36.0,32.74000168,38.79999924,1016.23999,0.289999992,309.0,174.0,Five,28,12,Twenty-Eight,Twelve,2023,13,Day,12-28,2,Bad
10656,756,33.0,34.34999847,35.45000076,1015.080017,0.289999992,320.0,174.0,Five,28,12,Twenty-Eight,Twelve,2023,14,Day,12-28,2,Bad
10657,757,29.0,35.40999985,33.08000183,1014.049988,0.270000011,308.0,174.0,Five,28,12,Twenty-Eight,Twelve,2023,15,Day,12-28,2,Bad
10658,758,26.0,33.90000153,35.77999878,1013.429993,0.059999999,308.0,173.0,Five,28,12,Twenty-Eight,Twelve,2023,16,Day,12-28,2,Bad
10659,759,23.0,32.11000061,40.70000076,1013.369995,0.209999993,307.0,172.0,Five,28,12,Twenty-Eight,Twelve,2023,17,Day,12-28,2,Bad
10660,760,24.0,30.85000038,43.99000168,1014.030029,0.100000001,308.0,171.0,Five,28,12,Twenty-Eight,Twelve,2023,18,Night,12-28,2,Bad
10661,761,28.0,29.65999985,47.13000107,1014.580017,0.0,307.0,169.0,Five,28,12,Twenty-Eight,Twelve,2023,19,Night,12-28,2,Bad
10662,762,44.0,28.81999969,49.50999832,1015.059998,0.0,306.0,168.0,Five,28,12,Twenty-Eight,Twelve,2023,20,Night,12-28,2,Bad
10663,763,55.0,27.29999924,55.61999893,1015.580017,0.0,307.0,167.0,Five,28,12,Twenty-Eight,Twelve,2023,21,Night,12-28,2,Bad
10664,764,103.0,26.96999931,57.95000076,1015.820007,0.0,310.0,171.0,Five,28,12,Twenty-Eight,Twelve,2023,22,Night,12-28,2,Bad
10665,765,81.0,26.20999908,60.75,1015.789978,0.0,310.0,173.0,Five,28,12,Twenty-Eight,Twelve,2023,23,Night,12-28,2,Bad
10666,766,87.0,25.5,62.68000031,1015.799988,0.0,308.0,174.0,Six,29,12,Twenty-Nine,Twelve,2023,0,Night,12-29,2,Bad
10667,767,91.0,24.80999947,64.87000275,1015.52002,0.0,305.0,174.0,Six,29,12,Twenty-Nine,Twelve,2023,1,Night,12-29,2,Bad
10668,768,98.0,24.51000023,65.86000061,1015.130005,0.0,309.0,171.0,Six,29,12,Twenty-Nine,Twelve,2023,2,Night,12-29,2,Bad
10669,769,117.0,25.09000015,64.80000305,1014.530029,0.01,308.0,172.0,Six,29,12,Twenty-Nine,Twelve,2023,3,Night,12-29,2,Bad
10670,770,113.0,24.55999947,66.83999634,1014.299988,0.0,305.0,175.0,Six,29,12,Twenty-Nine,Twelve,2023,4,Night,12-29,2,Bad
10671,771,111.0,24.18000031,66.98999786,1014.299988,0.0,308.0,178.0,Six,29,12,Twenty-Nine,Twelve,2023,5,Night,12-29,2,Bad
10672,772,108.0,24.04000092,66.25,1014.650024,0.0,299.0,183.0,Six,29,12,Twenty-Nine,Twelve,2023,6,Day,12-29,2,Bad
10673,773,111.0,23.5,68.70999908,1014.97998,0.0,301.0,182.0,Six,29,12,Twenty-Nine,Twelve,2023,6,Day,12-29,2,Bad
10674,774,105.0,23.48999977,69.04000092,1015.070007,0.0,305.0,182.0,Six,29,12,Twenty-Nine,Twelve,2023,7,Day,12-29,2,Bad
10675,775,97.0,23.93000031,66.76999664,1015.630005,0.0,310.0,185.0,Six,29,12,Twenty-Nine,Twelve,2023,8,Day,12-29,2,Bad
10676,776,81.0,25.54000092,59.93000031,1016.630005,0.02,306.0,187.0,Six,29,12,Twenty-Nine,Twelve,2023,9,Day,12-29,2,Bad
10677,777,70.0,27.45999908,54.22000122,1017.01001,0.029999999,308.0,190.0,Six,29,12,Twenty-Nine,Twelve,2023,10,Day,12-29,2,Bad
10678,778,55.0,29.45000076,48.68000031,1016.609985,0.02,306.0,192.0,Six,29,12,Twenty-Nine,Twelve,2023,11,Day,12-29,2,Bad
10679,779,39.0,31.87000084,42.09000015,1015.669983,0.100000001,302.0,192.0,Six,29,12,Twenty-Nine,Twelve,2023,12,Day,12-29,2,Bad
10680,780,30.0,33.79999924,37.45999908,1014.659973,0.07,310.0,192.0,Six,29,12,Twenty-Nine,Twelve,2023,13,Day,12-29,2,Bad
10681,781,32.0,34.95999908,35.83000183,1013.320007,0.209999993,307.0,192.0,Six,29,12,Twenty-Nine,Twelve,2023,14,Day,12-29,2,Bad
10682,782,26.0,33.90999985,38.06999969,1012.409973,0.189999998,216.0,192.0,Six,29,12,Twenty-Nine,Twelve,2023,15,Day,12-29,2,Bad
10683,783,32.0,33.41999817,41.08000183,1011.909973,0.310000002,304.0,193.0,Six,29,12,Twenty-Nine,Twelve,2023,16,Day,12-29,2,Bad
10684,784,29.0,32.68000031,41.83000183,1011.909973,0.180000007,308.0,194.0,Six,29,12,Twenty-Nine,Twelve,2023,17,Day,12-29,2,Bad
10685,785,31.0,31.55999947,43.47999954,1012.23999,0.090000004,309.0,194.0,Six,29,12,Twenty-Nine,Twelve,2023,18,Night,12-29,2,Bad
10686,786,38.0,30.55999947,44.93000031,1012.75,0.0,309.0,193.0,Six,29,12,Twenty-Nine,Twelve,2023,19,Night,12-29,2,Bad
10687,787,36.0,29.68000031,48.50999832,1013.599976,0.0,311.0,191.0,Six,29,12,Twenty-Nine,Twelve,2023,20,Night,12-29,2,Bad
10688,788,52.0,28.96999931,53.72999954,1014.25,0.0,309.0,186.0,Six,29,12,Twenty-Nine,Twelve,2023,21,Night,12-29,2,Bad
10689,789,61.0,28.45000076,54.74000168,1014.659973,0.0,308.0,183.0,Six,29,12,Twenty-Nine,Twelve,2023,22,Night,12-29,2,Bad
10690,790,83.0,28.12000084,54.45999908,1014.710022,0.01,310.0,183.0,Six,29,12,Twenty-Nine,Twelve,2023,23,Night,12-29,2,Bad
10691,791,98.0,27.40999985,55.54000092,1014.450012,0.0,309.0,184.0,Seven,30,12,Thirty,Twelve,2023,0,Night,12-30,2,Bad
10692,792,96.0,26.85000038,56.93999863,1014.030029,0.0,307.0,184.0,Seven,30,12,Thirty,Twelve,2023,1,Night,12-30,2,Bad
10693,793,101.0,25.87000084,61.29000092,1013.73999,0.0,309.0,182.0,Seven,30,12,Thirty,Twelve,2023,2,Night,12-30,2,Bad
10694,794,98.0,25.29000092,63.29000092,1013.369995,0.0,308.0,180.0,Seven,30,12,Thirty,Twelve,2023,3,Night,12-30,2,Bad
10695,795,95.0,24.73999977,64.66000366,1012.97998,0.0,306.0,178.0,Seven,30,12,Thirty,Twelve,2023,4,Night,12-30,2,Bad
10696,796,97.0,23.87999916,68.80000305,1012.960022,0.0,309.0,177.0,Seven,30,12,Thirty,Twelve,2023,5,Night,12-30,2,Bad
10697,797,144.0,23.20999908,76.19000244,1013.77002,0.0,309.0,181.0,Seven,30,12,Thirty,Twelve,2023,7,Day,12-30,2,Bad
10699,798,111.0,25.67000008,64.55999756,1015.090027,0.039999999,308.0,185.0,Seven,30,12,Thirty,Twelve,2023,9,Day,12-30,2,Bad
10700,799,85.0,27.84000015,57.09000015,1015.340027,0.029999999,309.0,186.0,Seven,30,12,Thirty,Twelve,2023,10,Day,12-30,2,Bad
10701,800,69.0,29.89999962,50.88999939,1015.150024,0.029999999,309.0,186.0,Seven,30,12,Thirty,Twelve,2023,11,Day,12-30,2,Bad
10702,801,39.0,32.36999893,43.52999878,1014.409973,0.039999999,308.0,184.0,Seven,30,12,Thirty,Twelve,2023,12,Day,12-30,2,Bad
10703,802,39.0,34.38000107,39.36000061,1013.289978,0.01,217.0,184.0,Seven,30,12,Thirty,Twelve,2023,13,Day,12-30,2,Bad
10704,803,34.0,36.20000076,35.70999908,1012.25,0.01,311.0,184.0,Seven,30,12,Thirty,Twelve,2023,14,Day,12-30,2,Bad
10705,804,28.0,36.16999817,35.59000015,1011.309998,0.01,311.0,184.0,Seven,30,12,Thirty,Twelve,2023,15,Day,12-30,2,Bad
10706,805,32.0,34.79000092,39.33000183,1010.830017,0.0,309.0,185.0,Seven,30,12,Thirty,Twelve,2023,16,Day,12-30,2,Bad
10707,806,57.0,33.18000031,43.77000046,1010.919983,0.0,313.0,187.0,Seven,30,12,Thirty,Twelve,2023,17,Day,12-30,2,Bad
10708,807,26.0,32.04999924,46.91999817,1011.460022,0.0,308.0,187.0,Seven,30,12,Thirty,Twelve,2023,18,Night,12-30,2,Bad
10709,808,28.0,30.89999962,49.75,1011.929993,0.0,309.0,187.0,Seven,30,12,Thirty,Twelve,2023,19,Night,12-30,2,Bad
10710,809,41.0,29.35000038,56.52000046,1012.580017,0.0,307.0,187.0,Seven,30,12,Thirty,Twelve,2023,20,Night,12-30,2,Bad
10711,810,47.0,28.43000031,62.40000153,1013.400024,0.0,310.0,188.0,Seven,30,12,Thirty,Twelve,2023,21,Night,12-30,2,Bad
10712,811,56.0,27.80999947,66.34999847,1014.179993,0.0,310.0,189.0,Seven,30,12,Thirty,Twelve,2023,22,Night,12-30,2,Bad
10713,812,62.0,27.29000092,69.08000183,1014.450012,0.0,308.0,189.0,Seven,30,12,Thirty,Twelve,2023,23,Night,12-30,2,Bad
10714,813,71.0,27.36000061,68.48999786,1014.309998,0.0,309.0,188.0,One,31,12,Thirty-One,Twelve,2023,0,Night,12-31,2,Bad
10715,814,62.0,27.59000015,62.68999863,1013.940002,0.0,312.0,184.0,One,31,12,Thirty-One,Twelve,2023,1,Night,12-31,2,Bad
10716,815,55.0,26.90999985,62.29999924,1013.52002,0.0,310.0,179.0,One,31,12,Thirty-One,Twelve,2023,2,Night,12-31,2,Bad
10717,816,59.0,25.78000069,66.37999725,1013.179993,0.0,309.0,174.0,One,31,12,Thirty-One,Twelve,2023,3,Night,12-31,2,Bad
10718,817,68.0,25.95000076,65.90000153,1012.830017,0.0,309.0,171.0,One,31,12,Thirty-One,Twelve,2023,4,Night,12-31,2,Bad
10719,818,75.0,25.78000069,67.38999939,1013.22998,0.0,310.0,169.0,One,31,12,Thirty-One,Twelve,2023,5,Night,12-31,2,Bad
10720,819,107.0,24.51000023,75.98000336,1014.179993,0.0,64.0,170.0,One,31,12,Thirty-One,Twelve,2023,7,Day,12-31,2,Bad
10721,820,114.0,25.04000092,74.20999908,1014.890015,0.0,308.0,167.0,One,31,12,Thirty-One,Twelve,2023,8,Day,12-31,2,Bad
10722,821,101.0,26.65999985,67.55999756,1015.630005,0.02,310.0,163.0,One,31,12,Thirty-One,Twelve,2023,9,Day,12-31,2,Bad
10723,822,84.0,28.51000023,60.84999847,1015.97998,0.01,144.0,160.0,One,31,12,Thirty-One,Twelve,2023,10,Day,12-31,2,Bad
10724,823,73.0,30.64999962,53.88999939,1015.419983,0.01,309.0,159.0,One,31,12,Thirty-One,Twelve,2023,11,Day,12-31,2,Bad
10725,824,55.0,32.88000107,46.70999908,1014.559998,0.079999998,218.0,157.0,One,31,12,Thirty-One,Twelve,2023,12,Day,12-31,2,Bad
10726,825,36.0,35.06999969,39.70000076,1013.419983,0.090000004,218.0,157.0,One,31,12,Thirty-One,Twelve,2023,13,Day,12-31,2,Bad
10727,826,27.0,36.65999985,34.72000122,1012.109985,0.129999995,311.0,156.0,One,31,12,Thirty-One,Twelve,2023,14,Day,12-31,2,Bad
