ID,No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,DW,Day,Month,Year,Time,Status
10706,811,32.0,34.79000092,39.33000183,1010.830017,0.0,309.0,185.0,7,30,12,2023,16,2
10707,812,57.0,33.18000031,43.77000046,1010.919983,0.0,313.0,187.0,7,30,12,2023,17,2
10708,813,26.0,32.04999924,46.91999817,1011.460022,0.0,308.0,187.0,7,30,12,2023,18,2
10709,814,28.0,30.89999962,49.75,1011.929993,0.0,309.0,187.0,7,30,12,2023,19,2
10710,815,41.0,29.35000038,56.52000046,1012.580017,0.0,307.0,187.0,7,30,12,2023,20,2
10711,816,47.0,28.43000031,62.40000153,1013.400024,0.0,310.0,188.0,7,30,12,2023,21,2
10712,817,56.0,27.80999947,66.34999847,1014.179993,0.0,310.0,189.0,7,30,12,2023,22,2
10713,818,62.0,27.29000092,69.08000183,1014.450012,0.0,308.0,189.0,7,30,12,2023,23,2
10714,819,71.0,27.36000061,68.48999786,1014.309998,0.0,309.0,188.0,1,31,12,2023,0,2
10715,820,62.0,27.59000015,62.68999863,1013.940002,0.0,312.0,184.0,1,31,12,2023,1,2
10716,821,55.0,26.90999985,62.29999924,1013.52002,0.0,310.0,179.0,1,31,12,2023,2,2
10717,822,59.0,25.78000069,66.37999725,1013.179993,0.0,309.0,174.0,1,31,12,2023,3,2
10718,823,68.0,25.95000076,65.90000153,1012.830017,0.0,309.0,171.0,1,31,12,2023,4,2
10719,824,75.0,25.78000069,67.38999939,1013.22998,0.0,310.0,169.0,1,31,12,2023,5,2
10720,825,107.0,24.51000023,75.98000336,1014.179993,0.0,64.0,170.0,1,31,12,2023,7,2
10721,826,114.0,25.04000092,74.20999908,1014.890015,0.0,308.0,167.0,1,31,12,2023,8,2
10722,827,101.0,26.65999985,67.55999756,1015.630005,0.02,310.0,163.0,1,31,12,2023,9,2
10723,828,84.0,28.51000023,60.84999847,1015.97998,0.01,144.0,160.0,1,31,12,2023,10,2
10724,829,73.0,30.64999962,53.88999939,1015.419983,0.01,309.0,159.0,1,31,12,2023,11,2
10725,830,55.0,32.88000107,46.70999908,1014.559998,0.079999998,218.0,157.0,1,31,12,2023,12,2
10726,831,36.0,35.06999969,39.70000076,1013.419983,0.090000004,218.0,157.0,1,31,12,2023,13,2
10727,832,27.0,36.65999985,34.72000122,1012.109985,0.129999995,311.0,156.0,1,31,12,2023,14,2
10728,833,24.0,37.74000168,32.54999924,1011.02002,0.059999999,308.0,155.0,1,31,12,2023,15,2
10729,834,21.0,36.13999939,34.97000122,1010.440002,0.039999999,142.0,154.0,1,31,12,2023,16,2
10730,835,21.0,34.52000046,38.47000122,1010.419983,0.02,310.0,153.0,1,31,12,2023,17,2
10731,836,25.0,33.18999863,43.74000168,1010.900024,0.01,216.0,149.0,1,31,12,2023,18,2
10732,837,60.0,31.54999924,50.54999924,1011.530029,0.0,309.0,153.0,1,31,12,2023,19,2
10733,838,29.0,30.39999962,50.59000015,1011.919983,0.0,308.0,153.0,1,31,12,2023,20,2
10734,839,48.0,29.04000092,56.97999954,1012.630005,0.0,309.0,154.0,1,31,12,2023,21,2
10735,840,54.0,28.04000092,62.59000015,1013.179993,0.0,307.0,154.0,1,31,12,2023,22,2
10736,841,63.0,27.87000084,63.75,1013.340027,0.0,311.0,155.0,1,31,12,2023,23,2
10737,842,72.0,27.54000092,65.26000214,1013.419983,0.0,310.0,156.0,2,1,1,2024,0,2
10738,843,77.0,27.78000069,63.02999878,1013.429993,0.0,307.0,157.0,2,1,1,2024,1,2
10739,844,55.0,27.57999992,61.79000092,1013.039978,0.0,311.0,156.0,2,1,1,2024,2,2
10740,845,43.0,27.86000061,58.86999893,1012.5,0.0,311.0,155.0,2,1,1,2024,3,2
10741,846,50.0,26.69000053,64.52999878,1012.039978,0.0,311.0,154.0,2,1,1,2024,4,2
10742,847,59.0,26.71999931,65.55000305,1011.880005,0.0,310.0,153.0,2,1,1,2024,5,2
10743,848,68.0,26.15999985,69.59999847,1012.22998,0.0,310.0,152.0,2,1,1,2024,6,2
10744,849,78.0,25.63999939,73.25,1012.799988,0.0,312.0,149.0,2,1,1,2024,7,2
10745,850,41.0,25.61000061,75.93000031,1013.630005,0.0,311.0,141.0,2,1,1,2024,7,2
10746,851,88.0,26.02000046,74.30000305,1013.849976,0.0,311.0,139.0,2,1,1,2024,8,2
10747,852,84.0,27.46999931,68.41000366,1014.349976,0.0,310.0,139.0,2,1,1,2024,9,2
10748,853,42.0,29.81999969,56.20999908,1014.700012,0.0,310.0,136.0,2,1,1,2024,10,2
10749,854,29.0,31.63999939,48.56999969,1014.719971,0.0,218.0,133.0,2,1,1,2024,11,2
10750,855,21.0,33.59999847,42.29000092,1014.099976,0.01,67.0,132.0,2,1,1,2024,12,2
10751,856,24.0,35.90999985,36.63000107,1012.969971,0.0,0.0,131.0,2,1,1,2024,13,2
10752,857,44.0,37.38000107,33.84999847,1011.700012,0.660000026,310.0,133.0,2,1,1,2024,14,2
10753,858,25.0,35.02000046,38.18999863,1010.780029,0.050000001,311.0,134.0,2,1,1,2024,15,2
10754,859,30.0,35.54000092,37.5,1010.22998,0.050000001,309.0,135.0,2,1,1,2024,16,2
10755,860,27.0,33.5,43.33000183,1010.369995,0.07,309.0,135.0,2,1,1,2024,17,2
10756,861,26.0,32.95999908,44.31999969,1010.969971,0.059999999,309.0,131.0,2,1,1,2024,18,2
10757,862,26.0,31.57999992,48.58000183,1011.719971,0.02,217.0,131.0,2,1,1,2024,19,2
10758,863,33.0,30.30999947,53.63000107,1012.549988,0.0,216.0,129.0,2,1,1,2024,20,2
10759,864,44.0,28.71999931,58.63999939,1013.299988,0.0,218.0,128.0,2,1,1,2024,21,2
10760,865,44.0,27.77000046,62.88999939,1013.530029,0.0,216.0,126.0,2,1,1,2024,22,2
10761,866,51.0,27.22999954,65.16999817,1013.650024,0.0,217.0,124.0,2,1,1,2024,23,2
10762,867,59.0,26.94000053,66.29000092,1013.580017,0.0,216.0,122.0,3,2,1,2024,0,2
10763,868,54.0,26.57999992,68.26000214,1013.390015,0.0,216.0,122.0,3,2,1,2024,1,2
10764,869,54.0,26.27000046,68.75,1013.26001,0.0,217.0,123.0,3,2,1,2024,2,2
10765,870,53.0,25.72999954,71.05999756,1012.72998,0.0,218.0,123.0,3,2,1,2024,3,2
10766,871,53.0,25.29000092,73.94000244,1012.409973,0.0,218.0,123.0,3,2,1,2024,4,2
10767,872,57.0,25.20000076,76.23999786,1012.460022,0.0,218.0,121.0,3,2,1,2024,5,2
10768,873,85.0,24.84000015,79.58000183,1012.580017,0.0,218.0,122.0,3,2,1,2024,6,2
10769,874,91.0,24.29999924,83.33000183,1013.059998,0.0,219.0,128.0,3,2,1,2024,7,2
10770,875,117.0,25.37000084,80.95999908,1013.799988,0.0,219.0,131.0,3,2,1,2024,8,2
10771,876,118.0,27.21999931,73.16999817,1014.51001,0.0,219.0,135.0,3,2,1,2024,9,2
10772,877,94.0,29.40999985,63.29000092,1014.77002,0.0,66.0,140.0,3,2,1,2024,10,2
10773,878,56.0,31.62999916,52.93000031,1014.539978,0.01,311.0,143.0,3,2,1,2024,11,2
10774,879,37.0,33.54000092,45.27999878,1013.619995,0.0,0.0,145.0,3,2,1,2024,12,2
10775,880,34.0,35.63000107,38.36999893,1012.27002,0.01,217.0,146.0,3,2,1,2024,13,2
10776,881,23.0,37.43999863,32.84999847,1011.080017,0.159999996,65.0,144.0,3,2,1,2024,14,2
10777,882,28.0,35.84000015,34.22000122,1010.280029,0.039999999,219.0,144.0,3,2,1,2024,15,2
10778,883,14.0,34.02000046,38.68999863,1010.099976,0.469999999,360.0,142.0,3,2,1,2024,16,2
10779,884,14.0,32.79000092,42.31000137,1010.299988,0.0,360.0,141.0,3,2,1,2024,17,2
10780,885,17.0,30.89999962,45.86999893,1010.799988,0.0,360.0,140.0,3,2,1,2024,18,2
10781,886,44.0,29.84000015,54.93999863,1011.450012,0.0,360.0,142.0,3,2,1,2024,19,2
10782,887,49.0,28.92000008,58.0,1012.349976,0.0,360.0,144.0,3,2,1,2024,20,2
10783,888,58.0,28.40999985,61.74000168,1013.030029,0.0,360.0,145.0,3,2,1,2024,21,2
10784,889,67.0,27.79000092,65.58000183,1013.570007,0.0,360.0,148.0,3,2,1,2024,22,2
10785,890,77.0,27.09000015,68.83999634,1013.679993,0.0,360.0,151.0,3,2,1,2024,23,2
10786,891,78.0,26.70000076,71.18000031,1013.630005,0.0,360.0,153.0,4,3,1,2024,0,2
10787,892,77.0,25.81999969,75.11000061,1013.049988,0.0,360.0,155.0,4,3,1,2024,2,2
10788,893,78.0,25.40999985,76.09999847,1012.539978,0.0,360.0,158.0,4,3,1,2024,3,2
10789,894,75.0,25.02000046,78.41999817,1012.289978,0.0,360.0,160.0,4,3,1,2024,4,2
10790,895,80.0,24.79000092,80.31999969,1012.590027,0.0,360.0,163.0,4,3,1,2024,5,2
10791,896,87.0,24.59000015,82.06999969,1013.02002,0.0,360.0,167.0,4,3,1,2024,6,2
10792,897,104.0,24.04999924,84.98000336,1013.549988,0.0,360.0,169.0,4,3,1,2024,7,2
10793,898,111.0,24.60000038,83.90000153,1014.159973,0.0,360.0,171.0,4,3,1,2024,8,2
10794,899,29.0,29.30999947,49.59000015,1014.960022,0.0,306.0,161.0,4,3,1,2024,10,2
10795,900,23.0,31.34000015,41.97000122,1014.51001,0.01,360.0,151.0,4,3,1,2024,11,2
10796,901,19.0,33.59000015,35.13999939,1013.75,0.07,360.0,143.0,4,3,1,2024,12,2
10797,902,23.0,35.54999924,31.03000069,1012.460022,0.079999998,360.0,139.0,4,3,1,2024,13,2
10798,903,17.0,37.22999954,25.70000076,1011.359985,0.109999999,360.0,137.0,4,3,1,2024,14,2
10799,904,17.0,37.99000168,24.88999939,1010.469971,0.189999998,360.0,135.0,4,3,1,2024,15,2
10800,905,22.0,35.90000153,28.31999969,1010.109985,0.059999999,360.0,135.0,4,3,1,2024,16,2
10801,906,24.0,34.33000183,30.70000076,1010.349976,0.129999995,360.0,134.0,4,3,1,2024,17,2
10802,907,19.0,32.77000046,31.68000031,1010.890015,0.01,360.0,135.0,4,3,1,2024,18,2
10803,908,18.0,30.47999954,35.93999863,1011.380005,0.0,360.0,135.0,4,3,1,2024,19,2
10804,909,37.0,29.75,43.11000061,1011.940002,0.0,360.0,137.0,4,3,1,2024,20,2
10805,910,58.0,28.27000046,50.61000061,1012.570007,0.0,360.0,139.0,4,3,1,2024,21,2
10806,911,69.0,27.17000008,56.06999969,1012.950012,0.0,360.0,141.0,4,3,1,2024,22,2
10807,912,78.0,26.57999992,59.95999908,1013.140015,0.0,360.0,143.0,4,3,1,2024,23,2
10808,913,70.0,26.68000031,59.77999878,1012.909973,0.0,360.0,144.0,5,4,1,2024,0,2
10809,914,67.0,26.26000023,59.25999832,1012.799988,0.0,360.0,143.0,5,4,1,2024,1,2
10810,915,66.0,25.61000061,61.70000076,1012.359985,0.0,360.0,141.0,5,4,1,2024,2,2
10811,916,67.0,24.78000069,65.94000244,1011.820007,0.0,360.0,140.0,5,4,1,2024,3,2
10812,917,66.0,24.29999924,69.87999725,1011.380005,0.0,360.0,139.0,5,4,1,2024,4,2
10813,918,79.0,23.82999992,73.26999664,1011.679993,0.0,360.0,139.0,5,4,1,2024,5,2
10814,919,111.0,23.46999931,75.19000244,1012.150024,0.0,360.0,143.0,5,4,1,2024,6,2
10815,920,46.0,25.31999969,63.47999954,1014.119995,0.0,142.0,138.0,5,4,1,2024,8,2
10816,921,42.0,27.12999916,58.72000122,1015.01001,0.0,300.0,131.0,5,4,1,2024,9,2
10817,922,39.0,29.29000092,49.70000076,1015.51001,0.01,360.0,123.0,5,4,1,2024,10,2
10818,923,28.0,30.57999992,46.79999924,1015.390015,0.170000002,360.0,123.0,5,4,1,2024,11,2
10819,924,25.0,32.13000107,45.02000046,1014.650024,0.209999993,360.0,124.0,5,4,1,2024,12,2
10820,925,26.0,33.97999954,41.61000061,1013.700012,0.07,360.0,124.0,5,4,1,2024,13,2
10821,926,37.0,36.02999878,37.63000107,1012.75,0.039999999,360.0,126.0,5,4,1,2024,14,2
10822,927,22.0,37.33000183,34.36000061,1011.880005,0.219999999,360.0,126.0,5,4,1,2024,15,2
10823,928,28.0,34.00999832,41.40999985,1011.369995,0.550000012,141.0,128.0,5,4,1,2024,16,2
10824,929,29.0,32.84000015,43.88000107,1011.130005,0.039999999,218.0,128.0,5,4,1,2024,17,2
10825,930,30.0,31.59000015,46.06999969,1011.669983,0.01,360.0,129.0,5,4,1,2024,18,2
10826,931,31.0,30.14999962,50.63999939,1012.400024,0.389999986,360.0,130.0,5,4,1,2024,19,2
10827,932,35.0,29.28000069,54.75,1013.22998,0.0,360.0,132.0,5,4,1,2024,20,2
10828,933,40.0,29.03000069,56.27000046,1013.950012,0.129999995,360.0,133.0,5,4,1,2024,21,2
10829,934,62.0,28.96999931,58.02000046,1014.200012,0.0,360.0,133.0,5,4,1,2024,22,2
10830,935,66.0,28.36000061,59.81999969,1014.200012,0.129999995,360.0,133.0,5,4,1,2024,23,2
10831,936,53.0,27.79000092,60.72000122,1014.039978,0.0,360.0,130.0,6,5,1,2024,0,2
10832,937,52.0,26.75,64.76000214,1013.940002,0.0,360.0,128.0,6,5,1,2024,1,2
10833,938,35.0,26.62999916,61.70000076,1013.630005,0.0,360.0,124.0,6,5,1,2024,2,2
10834,939,30.0,26.51000023,61.41999817,1013.159973,0.0,360.0,120.0,6,5,1,2024,3,2
10835,940,35.0,25.97999954,63.29000092,1012.890015,0.0,360.0,117.0,6,5,1,2024,4,2
10836,941,39.0,25.17000008,68.73000336,1013.02002,0.0,360.0,114.0,6,5,1,2024,5,2
10837,942,61.0,25.29999924,71.48999786,1013.640015,0.01,360.0,112.0,6,5,1,2024,6,2
10838,943,93.0,24.60000038,78.44000244,1014.309998,0.0,360.0,110.0,6,5,1,2024,7,2
10839,944,114.0,25.18000031,79.72000122,1014.849976,0.01,360.0,117.0,6,5,1,2024,8,2
10840,945,52.0,27.20999908,63.34999847,1015.109985,0.219999999,218.0,119.0,6,5,1,2024,9,2
10841,946,27.0,29.34000015,51.31999969,1015.349976,0.07,216.0,117.0,6,5,1,2024,10,2
10842,947,23.0,30.97999954,45.43000031,1015.030029,0.330000013,360.0,117.0,6,5,1,2024,11,2
10843,948,19.0,33.04999924,39.09999847,1014.210022,0.349999994,360.0,116.0,6,5,1,2024,12,2
10844,949,25.0,35.09000015,33.95999908,1013.030029,0.389999986,360.0,116.0,6,5,1,2024,13,2
10845,950,18.0,35.43000031,33.0,1011.900024,0.449999988,360.0,114.0,6,5,1,2024,14,2
10846,951,17.0,37.25999832,30.14999962,1011.210022,0.74000001,360.0,113.0,6,5,1,2024,15,2
10847,952,19.0,34.29999924,35.25999832,1010.960022,0.239999995,310.0,112.0,6,5,1,2024,16,2
10848,953,23.0,33.65999985,36.65000153,1011.130005,0.379999995,360.0,112.0,6,5,1,2024,17,2
10849,954,29.0,32.08000183,41.70000076,1011.76001,0.200000003,360.0,112.0,6,5,1,2024,18,2
10850,955,61.0,30.65999985,49.70999908,1012.619995,0.469999999,360.0,115.0,6,5,1,2024,19,2
10851,956,84.0,30.11000061,52.93000031,1013.630005,0.839999974,360.0,120.0,6,5,1,2024,20,2
10852,957,86.0,29.52000046,55.18000031,1014.369995,0.949999988,360.0,125.0,6,5,1,2024,21,2
10853,958,74.0,28.25,58.81000137,1014.700012,0.980000019,360.0,127.0,6,5,1,2024,22,2
10854,959,74.0,27.5,60.86000061,1014.559998,1.0,360.0,128.0,6,5,1,2024,23,2
10855,960,76.0,26.79999924,63.43999863,1014.5,0.980000019,360.0,130.0,7,6,1,2024,0,2
10856,961,60.0,26.95999908,61.09999847,1014.429993,1.019999981,360.0,131.0,7,6,1,2024,1,2
10857,962,53.0,26.71999931,60.68000031,1014.02002,1.0,360.0,133.0,7,6,1,2024,2,2
10858,963,54.0,26.32999992,61.45999908,1013.460022,0.99000001,360.0,136.0,7,6,1,2024,3,2
10859,964,57.0,25.94000053,63.08000183,1013.309998,0.99000001,360.0,138.0,7,6,1,2024,4,2
10860,965,67.0,25.63999939,64.41000366,1013.409973,1.019999981,360.0,141.0,7,6,1,2024,5,2
10861,966,67.0,25.38999939,65.13999939,1013.869995,0.50999999,310.0,142.0,7,6,1,2024,6,2
10862,967,60.0,25.23999977,64.72000122,1014.26001,0.0,309.0,138.0,7,6,1,2024,7,2
10863,968,55.0,25.44000053,64.44999695,1014.950012,0.0,309.0,132.0,7,6,1,2024,8,2
10864,969,39.0,27.75,52.06999969,1015.73999,0.090000004,360.0,130.0,7,6,1,2024,9,2
10865,970,31.0,29.39999962,45.91999817,1016.099976,0.479999989,310.0,131.0,7,6,1,2024,10,2
10866,971,28.0,31.12000084,41.63999939,1015.72998,0.540000021,360.0,131.0,7,6,1,2024,11,2
10867,972,23.0,33.02000046,37.25999832,1014.679993,0.529999971,360.0,132.0,7,6,1,2024,12,2
10868,973,23.0,34.47000122,33.83000183,1013.299988,0.839999974,310.0,131.0,7,6,1,2024,13,2
10869,974,24.0,36.88999939,30.12000084,1012.0,0.409999996,360.0,132.0,7,6,1,2024,14,2
10870,975,29.0,38.02999878,28.36000061,1011.109985,0.610000014,360.0,133.0,7,6,1,2024,15,2
10871,976,35.0,36.97999954,31.63999939,1010.530029,0.109999999,360.0,135.0,7,6,1,2024,16,2
10872,977,57.0,33.84000015,40.04000092,1010.640015,0.600000024,360.0,139.0,7,6,1,2024,17,2
10873,978,52.0,32.27000046,43.54000092,1011.51001,0.879999995,360.0,141.0,7,6,1,2024,18,2
10874,979,58.0,30.87000084,47.84000015,1012.47998,0.25999999,360.0,141.0,7,6,1,2024,19,2
10875,980,68.0,29.63999939,52.45000076,1013.460022,1.019999981,360.0,139.0,7,6,1,2024,20,2
10876,981,67.0,28.46999931,57.45999908,1014.080017,1.00999999,360.0,137.0,7,6,1,2024,21,2
10877,982,73.0,27.54999924,61.27000046,1014.52002,1.00999999,360.0,137.0,7,6,1,2024,22,2
10878,983,87.0,27.0,64.11000061,1014.799988,1.0,360.0,139.0,7,6,1,2024,23,2
10879,984,105.0,26.62000084,66.48999786,1015.0,1.0,360.0,142.0,1,7,1,2024,0,2
10880,985,97.0,26.27000046,66.91000366,1015.0,1.0,360.0,146.0,1,7,1,2024,1,2
10881,986,72.0,26.40999985,62.41999817,1014.460022,1.0,360.0,148.0,1,7,1,2024,2,2
10882,987,62.0,26.09000015,61.38000107,1013.909973,0.99000001,360.0,149.0,1,7,1,2024,3,2
10883,988,67.0,25.37000084,65.83999634,1013.690002,0.99000001,360.0,150.0,1,7,1,2024,4,2
10884,989,65.0,25.10000038,67.01000214,1013.789978,1.0,360.0,150.0,1,7,1,2024,5,2
10885,990,63.0,25.14999962,66.94999695,1014.049988,1.0,360.0,149.0,1,7,1,2024,6,2
10886,991,77.0,25.12999916,67.40000153,1014.52002,1.00999999,360.0,151.0,1,7,1,2024,7,2
10887,992,73.0,25.5,65.36000061,1015.390015,0.99000001,360.0,153.0,1,7,1,2024,8,2
10888,993,59.0,27.56999969,56.63000107,1016.23999,0.589999974,360.0,155.0,1,7,1,2024,9,2
10889,994,41.0,29.52000046,47.99000168,1016.609985,0.439999998,360.0,156.0,1,7,1,2024,10,2
10890,995,34.0,30.94000053,43.20999908,1016.440002,0.569999993,360.0,157.0,1,7,1,2024,11,2
10891,996,28.0,32.58000183,38.22000122,1015.469971,1.120000005,360.0,158.0,1,7,1,2024,12,2
10892,997,32.0,34.54000092,34.33000183,1014.340027,0.419999987,219.0,159.0,1,7,1,2024,13,2
10893,998,26.0,37.25999832,29.82999992,1013.030029,0.460000008,218.0,159.0,1,7,1,2024,14,2
10894,999,25.0,37.77000046,28.45000076,1011.97998,0.479999989,360.0,158.0,1,7,1,2024,15,2
10895,1000,24.0,35.31000137,31.01000023,1011.440002,0.860000014,360.0,157.0,1,7,1,2024,16,2
10896,1001,26.0,34.15000153,33.5,1011.25,0.439999998,360.0,154.0,1,7,1,2024,17,2
10897,1002,38.0,32.56000137,39.38999939,1011.599976,0.419999987,360.0,152.0,1,7,1,2024,18,2
10898,1003,58.0,31.25,44.97000122,1012.429993,1.059999943,360.0,152.0,1,7,1,2024,19,2
10899,1004,66.0,30.01000023,49.68999863,1013.23999,0.090000004,360.0,152.0,1,7,1,2024,20,2
10900,1005,71.0,28.73999977,55.13000107,1013.97998,0.0,360.0,152.0,1,7,1,2024,21,2
10901,1006,76.0,27.87000084,58.68000031,1014.380005,0.0,360.0,153.0,1,7,1,2024,22,2
10902,1007,77.0,27.23999977,62.36999893,1014.559998,0.0,360.0,152.0,1,7,1,2024,23,2
10903,1008,77.0,26.59000015,66.93000031,1014.27002,0.0,360.0,149.0,2,8,1,2024,0,2
10904,1009,83.0,26.05999947,69.41000366,1013.940002,0.0,360.0,147.0,2,8,1,2024,1,2
10905,1010,89.0,25.56999969,72.05999756,1013.48999,0.0,360.0,149.0,2,8,1,2024,2,2
10906,1011,94.0,25.29000092,72.27999878,1013.070007,0.0,360.0,152.0,2,8,1,2024,3,2
10907,1012,95.0,25.06999969,73.12000275,1012.789978,0.0,360.0,156.0,2,8,1,2024,4,2
10908,1013,76.0,24.61000061,71.98999786,1013.440002,0.0,360.0,157.0,2,8,1,2024,6,2
10909,1014,61.0,24.43000031,70.01000214,1014.099976,0.0,360.0,157.0,2,8,1,2024,7,2
10910,1015,71.0,24.87000084,72.08000183,1015.070007,0.0,360.0,156.0,2,8,1,2024,8,2
10911,1016,79.0,27.20000076,63.04999924,1015.809998,0.300000012,360.0,157.0,2,8,1,2024,9,2
10912,1017,84.0,29.36000061,54.31000137,1015.940002,0.479999989,360.0,159.0,2,8,1,2024,10,2
10913,1018,74.0,31.18000031,46.97000122,1015.820007,0.569999993,143.0,163.0,2,8,1,2024,11,2
10914,1019,64.0,32.95000076,42.09000015,1014.859985,0.50999999,360.0,166.0,2,8,1,2024,12,2
10915,1020,67.0,34.40000153,38.02000046,1013.469971,1.120000005,360.0,171.0,2,8,1,2024,13,2
10916,1021,64.0,35.93000031,35.22999954,1012.099976,0.819999993,360.0,174.0,2,8,1,2024,14,2
10917,1022,67.0,36.70999908,33.36000061,1011.109985,0.660000026,360.0,179.0,2,8,1,2024,15,2
10918,1023,75.0,35.11999893,37.25,1010.76001,0.439999998,360.0,184.0,2,8,1,2024,16,2
10919,1024,70.0,34.49000168,38.31000137,1010.710022,0.600000024,360.0,189.0,2,8,1,2024,17,2
10920,1025,53.0,32.93999863,42.18000031,1011.219971,0.0,145.0,192.0,2,8,1,2024,18,2
10921,1026,56.0,31.05999947,47.36999893,1012.130005,0.0,220.0,194.0,2,8,1,2024,19,2
10922,1027,70.0,29.69000053,53.5,1012.919983,0.0,223.0,195.0,2,8,1,2024,20,2
10923,1028,82.0,28.51000023,59.29999924,1013.48999,0.0,220.0,197.0,2,8,1,2024,21,2
10924,1029,76.0,28.01000023,61.86999893,1013.599976,0.0,221.0,198.0,2,8,1,2024,22,2
10925,1030,83.0,27.19000053,64.5,1013.619995,0.0,220.0,199.0,2,8,1,2024,23,2
10926,1031,97.0,26.59000015,67.23000336,1013.48999,0.0,220.0,200.0,3,9,1,2024,0,1
10927,1032,100.0,26.29000092,68.87999725,1013.309998,0.0,219.0,201.0,3,9,1,2024,1,1
10928,1033,110.0,25.85000038,70.76999664,1013.030029,0.0,220.0,202.0,3,9,1,2024,2,1
10929,1034,124.0,25.02000046,76.66000366,1012.090027,0.0,220.0,204.0,3,9,1,2024,4,1
10930,1035,132.0,24.65999985,79.45999908,1012.26001,0.0,220.0,205.0,3,9,1,2024,5,1
10931,1036,151.0,24.54000092,81.47000122,1012.669983,0.0,221.0,208.0,3,9,1,2024,6,1
10932,1037,141.0,24.25,83.37999725,1013.25,0.0,221.0,210.0,3,9,1,2024,7,1
10933,1038,173.0,24.96999931,80.19000244,1014.01001,0.0,219.0,215.0,3,9,1,2024,8,1
10934,1039,168.0,27.20999908,68.44999695,1014.73999,0.0,221.0,219.0,3,9,1,2024,9,1
10935,1040,139.0,29.43000031,58.41999817,1014.969971,0.0,360.0,222.0,3,9,1,2024,10,1
10936,1041,125.0,31.31999969,51.04999924,1014.549988,0.300000012,145.0,223.0,3,9,1,2024,11,1
10937,1042,118.0,32.81999969,46.93999863,1013.809998,0.370000005,221.0,225.0,3,9,1,2024,12,1
10938,1043,110.0,34.18000031,41.68000031,1012.5,0.409999996,360.0,227.0,3,9,1,2024,13,1
10939,1044,94.0,36.15000153,38.99000168,1011.210022,0.270000011,224.0,228.0,3,9,1,2024,14,1
10940,1045,76.0,37.99000168,35.72999954,1010.299988,0.059999999,227.0,229.0,3,9,1,2024,15,1
10941,1046,78.0,35.95999908,39.29999924,1010.02002,0.0,224.0,229.0,3,9,1,2024,16,1
10942,1047,88.0,34.16999817,42.88000107,1010.130005,0.0,224.0,230.0,3,9,1,2024,17,1
10943,1048,79.0,32.29999924,46.77999878,1010.559998,0.0,223.0,230.0,3,9,1,2024,18,1
10944,1049,75.0,30.62999916,50.81999969,1011.080017,0.0,223.0,231.0,3,9,1,2024,19,1
10945,1050,71.0,29.40999985,54.95000076,1011.659973,0.0,223.0,232.0,3,9,1,2024,20,1
10946,1051,81.0,28.54999924,59.40000153,1012.320007,0.0,223.0,232.0,3,9,1,2024,21,1
10947,1052,86.0,27.73999977,62.54999924,1012.609985,0.0,221.0,232.0,3,9,1,2024,22,1
10948,1053,90.0,27.93000031,65.95999908,1012.669983,0.0,222.0,233.0,3,9,1,2024,23,1
10949,1054,77.0,27.98999977,70.26999664,1012.460022,0.0,222.0,233.0,4,10,1,2024,0,1
10950,1055,81.0,27.70000076,72.31999969,1012.309998,0.0,222.0,232.0,4,10,1,2024,1,1
10951,1056,85.0,26.64999962,80.19999695,1011.340027,0.0,220.0,231.0,4,10,1,2024,3,1
10952,1057,94.0,26.31999969,86.80999756,1011.150024,0.0,222.0,231.0,4,10,1,2024,4,1
10953,1058,89.0,26.07999992,89.12000275,1011.059998,0.0,222.0,229.0,4,10,1,2024,5,1
10954,1059,94.0,25.64999962,89.26999664,1011.419983,0.0,222.0,228.0,4,10,1,2024,6,1
10955,1060,99.0,25.39999962,90.16000366,1011.960022,0.0,223.0,225.0,4,10,1,2024,7,1
10956,1061,117.0,26.06999969,88.22000122,1012.719971,0.0,224.0,224.0,4,10,1,2024,8,1
10957,1062,116.0,28.23999977,78.37000275,1013.659973,0.0,226.0,222.0,4,10,1,2024,9,1
10958,1063,96.0,30.20999908,67.11000061,1013.849976,0.0,224.0,219.0,4,10,1,2024,10,1
10959,1064,70.0,31.95000076,54.52999878,1013.590027,0.109999999,319.0,216.0,4,10,1,2024,11,1
10960,1065,66.0,33.59000015,49.29000092,1012.719971,0.079999998,222.0,214.0,4,10,1,2024,12,1
10961,1066,63.0,35.52999878,43.24000168,1011.690002,0.039999999,221.0,211.0,4,10,1,2024,13,1
10962,1067,56.0,37.38999939,39.29999924,1010.27002,0.340000004,222.0,209.0,4,10,1,2024,14,1
10963,1068,57.0,40.36000061,31.85000038,1009.340027,0.039999999,218.0,208.0,4,10,1,2024,15,1
10964,1069,54.0,37.04999924,36.27000046,1008.98999,0.01,144.0,207.0,4,10,1,2024,16,1
